id,color_image,thermal_image,hotspot_id,hotspot_type,species_id,species_confidence,fog,thermal_x,thermal_y,color_left,color_top,color_right,color_bottom,updated_left,updated_top,updated_right,updated_bottom,updated,status
-1,CHESS2016_N94S_FL24_C__20160518223512.090GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_C__20160518223512.090GMT_THERM-16BIT.PNG,201237.0,Animal,Ringed Seal,100%,No,168,436,1038,3362,1550,3874,1275,3576,1316,3647,True,none
-1,CHESS2016_N94S_FL24_C__20160518223516.463GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_C__20160518223516.463GMT_THERM-16BIT.PNG,201238.0,Animal,Ringed Seal,100%,No,532,233,4868,1485,5380,1997,5132,1726,5191,1772,True,none
-1,CHESS2016_N94S_FL24_C__20160518223746.010GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_C__20160518223746.010GMT_THERM-16BIT.PNG,201246.0,Animal,Ringed Seal,100%,No,405,152,3532,208,4044,720,3793,412,3831,478,True,none
-1,CHESS2016_N94S_FL24_C__20160518223824.973GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_C__20160518223824.973GMT_THERM-16BIT.PNG,201248.0,Animal,Ringed Seal,100%,No,355,260,3097,1921,3609,2433,3327,2182,3396,2216,True,none
-1,CHESS2016_N94S_FL24_C__20160518223824.973GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_C__20160518223824.973GMT_THERM-16BIT.PNG,201249.0,Animal,Ringed Seal,100%,No,456,197,4157,1297,4669,1809,4379,1499,4450,1547,True,none
-1,CHESS2016_N94S_FL24_C__20160518224043.273GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_C__20160518224043.273GMT_THERM-16BIT.PNG,201253.0,Animal,Ringed Seal,100%,No,480,257,4461,1790,4973,2302,4654,2077,4714,2115,True,none
-1,CHESS2016_N94S_FL24_C__20160518224053.655GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_C__20160518224053.655GMT_THERM-16BIT.PNG,201254.0,Animal,Ringed Seal,Likely,No,59,285,-68,2124,444,2636,162,2359,225,2419,True,none
-1,CHESS2016_N94S_FL24_C__20160518224127.762GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_C__20160518224127.762GMT_THERM-16BIT.PNG,201256.0,Animal,Ringed Seal,100%,No,432,148,3852,832,4364,1344,4085,1084,4156,1126,True,none
-1,CHESS2016_N94S_FL24_C__20160518224333.875GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_C__20160518224333.875GMT_THERM-16BIT.PNG,201257.0,Animal,Bearded Seal,100%,No,547,272,5077,2018,5589,2530,5345,2225,5399,2338,True,none
-1,CHESS2016_N94S_FL24_C__20160518224337.488GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_C__20160518224337.488GMT_THERM-16BIT.PNG,201258.0,Duplicate,Ringed Seal,100%,No,258,152,2081,673,2593,1185,2292,934,2339,970,True,none
-1,CHESS2016_N94S_FL24_C__20160518224338.196GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_C__20160518224338.196GMT_THERM-16BIT.PNG,201259.0,Animal,Ringed Seal,100%,No,257,472,2052,3707,2564,4219,2285,3958,2337,3991,True,none
-1,CHESS2016_N94S_FL24_C__20160518224339.736GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_C__20160518224339.736GMT_THERM-16BIT.PNG,201260.0,Animal,Bearded Seal,100%,No,624,441,6015,3692,6527,4204,6242,3887,6317,3988,True,none
-1,CHESS2016_N94S_FL24_C__20160518224349.876GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_C__20160518224349.876GMT_THERM-16BIT.PNG,201261.0,Animal,Ringed Seal,100%,No,240,255,1892,1195,2404,1707,2148,1440,2197,1496,True,none
-1,CHESS2016_N94S_FL24_P__20160518212225.081GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_P__20160518212225.081GMT_THERM-16BIT.PNG,201294.0,Animal,Ringed Seal,Likely,No,428,176,4203,757,4715,1269,4445,989,4471,1053,True,none
-1,CHESS2016_N94S_FL24_P__20160518212225.081GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_P__20160518212225.081GMT_THERM-16BIT.PNG,201295.0,Animal,Ringed Seal,Likely,No,578,199,5812,1032,6324,1544,6052,1255,6080,1312,True,none
-1,CHESS2016_N94S_FL24_P__20160518212235.384GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_P__20160518212235.384GMT_THERM-16BIT.PNG,201296.0,Animal,Ringed Seal,Likely,No,221,238,1975,1463,2487,1975,2216,1689,2254,1749,True,none
-1,CHESS2016_N94S_FL24_P__20160518212729.768GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_P__20160518212729.768GMT_THERM-16BIT.PNG,201297.0,Animal,Ringed Seal,Likely,No,598,121,6088,33,6600,545,6334,269,6357,314,True,none
-1,CHESS2016_N94S_FL24_P__20160518212951.676GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_P__20160518212951.676GMT_THERM-16BIT.PNG,201298.0,Animal,Ringed Seal,Likely,No,454,190,4418,832,4930,1344,4640,1084,4678,1141,True,none
-1,CHESS2016_N94S_FL24_P__20160518213406.068GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_P__20160518213406.068GMT_THERM-16BIT.PNG,201300.0,Animal,Ringed Seal,Likely,No,294,227,2724,940,3236,1452,2958,1166,3016,1208,True,none
-1,CHESS2016_N94S_FL24_P__20160518213426.450GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_P__20160518213426.450GMT_THERM-16BIT.PNG,201301.0,Animal,Ringed Seal,Likely,No,26,214,-198,1123,314,1635,30,1348,92,1409,True,none
-1,CHESS2016_N94S_FL24_P__20160518213608.661GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_P__20160518213608.661GMT_THERM-16BIT.PNG,201302.0,Animal,Ringed Seal,Likely,No,472,426,4629,3573,5141,4085,4864,3807,4911,3867,True,none
-1,CHESS2016_N94S_FL24_P__20160518213800.112GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_P__20160518213800.112GMT_THERM-16BIT.PNG,201303.0,Animal,Ringed Seal,Likely,No,289,161,2661,585,3173,1097,2885,821,2935,884,True,none
-1,CHESS2016_N94S_FL24_P__20160518214033.325GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_P__20160518214033.325GMT_THERM-16BIT.PNG,201305.0,Animal,Ringed Seal,Likely,No,182,154,1580,1037,2092,1549,1801,1281,1864,1312,True,none
-1,CHESS2016_N94S_FL24_P__20160518214306.630GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_P__20160518214306.630GMT_THERM-16BIT.PNG,201308.0,Animal,Ringed Seal,Likely,No,518,458,5138,3803,5650,4315,5372,4027,5412,4082,True,none
-1,CHESS2016_N94S_FL24_P__20160518214508.905GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_P__20160518214508.905GMT_THERM-16BIT.PNG,201309.0,Animal,Ringed Seal,Likely,No,436,178,4220,864,4732,1376,4457,1095,4495,1155,True,none
-1,CHESS2016_N94S_FL24_P__20160518215508.004GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_P__20160518215508.004GMT_THERM-16BIT.PNG,201310.0,Animal,Bearded Seal,Likely,No,268,423,2458,3489,2970,4001,2658,3752,2763,3807,True,none
-1,CHESS2016_N94S_FL24_P__20160518215528.388GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_P__20160518215528.388GMT_THERM-16BIT.PNG,201311.0,Animal,Ringed Seal,Likely,No,546,411,5507,3387,6019,3899,5736,3622,5777,3684,True,bad_res
-1,CHESS2016_N94S_FL24_P__20160518221028.822GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_P__20160518221028.822GMT_THERM-16BIT.PNG,201313.0,Animal,Ringed Seal,Likely,No,114,118,781,175,1293,687,1011,399,1072,455,True,none
-1,CHESS2016_N94S_FL24_P__20160518221715.952GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_P__20160518221715.952GMT_THERM-16BIT.PNG,201314.0,Animal,Bearded Seal,100%,No,388,151,3794,585,4306,1097,4020,813,4100,916,True,none
-1,CHESS2016_N94S_FL24_P__20160518222526.674GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_P__20160518222526.674GMT_THERM-16BIT.PNG,201317.0,Animal,Bearded Seal,Likely,No,177,124,1556,366,2068,878,1791,587,1849,676,True,none
-1,CHESS2016_N94S_FL24_S__20160518211909.795GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518211909.074GMT_THERM-16BIT.PNG,199291.0,Animal,Ringed Seal,100%,No,70,17,154,1199,666,1711,379,1424,439,1463,True,none
-1,CHESS2016_N94S_FL24_S__20160518211910.615GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518211910.615GMT_THERM-16BIT.PNG,199293.0,Animal,Ringed Seal,100%,No,152,194,1133,1436,1645,1948,1376,1656,1406,1717,True,none
-1,CHESS2016_N94S_FL24_S__20160518211911.609GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518211911.609GMT_THERM-16BIT.PNG,199294.0,Animal,Ringed Seal,Likely,No,386,194,3634,1408,4146,1920,3868,1640,3920,1686,True,none
-1,CHESS2016_N94S_FL24_S__20160518211911.609GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518211911.609GMT_THERM-16BIT.PNG,199295.1,Animal,Ringed Seal,Likely,No,505,191,4888,1348,5400,1860,5134,1583,5163,1634,True,none
-1,CHESS2016_N94S_FL24_S__20160518211911.609GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518211911.609GMT_THERM-16BIT.PNG,199296.0,Animal,Ringed Seal,Likely,No,62,64,208,106,720,618,422,344,479,373,True,none
-1,CHESS2016_N94S_FL24_S__20160518211912.693GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518211912.693GMT_THERM-16BIT.PNG,199295.2,Animal,Ringed Seal,100%,No,515,418,4963,3597,5475,4109,5199,3829,5237,3896,True,none
-1,CHESS2016_N94S_FL24_S__20160518212101.027GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212100.212GMT_THERM-16BIT.PNG,199303.0,Animal,Ringed Seal,Likely,No,232,11,1865,2376,2377,2888,2105,2608,2139,2667,True,none
-1,CHESS2016_N94S_FL24_S__20160518212103.664GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212103.664GMT_THERM-16BIT.PNG,199304.0,Animal,Ringed Seal,Likely,No,269,254,2371,2037,2883,2549,2601,2289,2651,2346,True,none
-1,CHESS2016_N94S_FL24_S__20160518212103.664GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212103.664GMT_THERM-16BIT.PNG,199305.0,Animal,Ringed Seal,Likely,No,632,343,6233,2916,6745,3428,6474,3153,6507,3211,True,none
-1,CHESS2016_N94S_FL24_S__20160518212104.462GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212104.462GMT_THERM-16BIT.PNG,199306.1,Animal,Ringed Seal,100%,No,449,116,4242,463,4754,975,4472,697,4539,734,True,none
-1,CHESS2016_N94S_FL24_S__20160518212105.138GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212105.138GMT_THERM-16BIT.PNG,199306.2,Animal,Ringed Seal,100%,No,414,259,3895,2095,4407,2607,4130,2357,4160,2411,True,none
-1,CHESS2016_N94S_FL24_S__20160518212105.138GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212105.138GMT_THERM-16BIT.PNG,199307.0,Duplicate,Ringed Seal,100%,No,443,392,4201,3527,4713,4039,4426,3766,4493,3802,True,none
-1,CHESS2016_N94S_FL24_S__20160518212116.251GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212116.251GMT_THERM-16BIT.PNG,199310.0,Animal,Ringed Seal,100%,No,573,458,5634,3764,6146,4276,5872,4000,5926,4048,True,none
-1,CHESS2016_N94S_FL24_S__20160518212118.837GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212118.837GMT_THERM-16BIT.PNG,199312.0,Animal,Ringed Seal,100%,No,573,406,5584,3557,6096,4069,5819,3785,5866,3842,True,none
-1,CHESS2016_N94S_FL24_S__20160518212130.192GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212130.192GMT_THERM-16BIT.PNG,199313.0,Animal,Bearded Seal,Likely,No,469,206,4489,1524,5001,2036,4694,1766,4793,1821,True,none
-1,CHESS2016_N94S_FL24_S__20160518212131.825GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212131.825GMT_THERM-16BIT.PNG,199315.0,Animal,Ringed Seal,100%,No,234,172,1999,1159,2511,1671,2226,1394,2280,1433,True,none
-1,CHESS2016_N94S_FL24_S__20160518212135.912GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212135.912GMT_THERM-16BIT.PNG,199316.0,Animal,Ringed Seal,100%,No,619,162,6041,949,6553,1461,6280,1173,6319,1253,True,none
-1,CHESS2016_N94S_FL24_S__20160518212137.664GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212137.664GMT_THERM-16BIT.PNG,199317.0,Animal,Ringed Seal,Likely,No,136,289,984,2311,1496,2823,1221,2539,1264,2594,True,none
-1,CHESS2016_N94S_FL24_S__20160518212137.664GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212137.664GMT_THERM-16BIT.PNG,199318.0,Animal,Ringed Seal,Likely,No,127,283,888,2251,1400,2763,1118,2495,1164,2527,True,none
-1,CHESS2016_N94S_FL24_S__20160518212146.223GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212146.223GMT_THERM-16BIT.PNG,199320.0,Animal,Ringed Seal,100%,No,615,433,6073,3779,6585,4291,6304,4007,6347,4057,True,none
-1,CHESS2016_N94S_FL24_S__20160518212230.561GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212230.561GMT_THERM-16BIT.PNG,199324.0,Animal,Ringed Seal,100%,No,271,374,2376,3344,2888,3856,2598,3588,2652,3622,True,none
-1,CHESS2016_N94S_FL24_S__20160518212235.482GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212235.482GMT_THERM-16BIT.PNG,199325.0,Animal,Ringed Seal,100%,No,381,381,3518,3162,4030,3674,3755,3379,3810,3439,True,none
-1,CHESS2016_N94S_FL24_S__20160518212258.989GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212258.216GMT_THERM-16BIT.PNG,199326.0,Animal,Bearded Seal,100%,No,371,31,3315,2589,3827,3101,3536,2811,3579,2920,True,none
-1,CHESS2016_N94S_FL24_S__20160518212304.668GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212304.668GMT_THERM-16BIT.PNG,199329.0,Animal,Ringed Seal,100%,No,200,267,1648,2071,2160,2583,1892,2292,1919,2348,True,none
-1,CHESS2016_N94S_FL24_S__20160518212304.668GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212304.668GMT_THERM-16BIT.PNG,199330.0,Animal,Ringed Seal,100%,No,191,272,1545,2122,2057,2634,1778,2366,1823,2399,True,none
-1,CHESS2016_N94S_FL24_S__20160518212307.506GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212307.506GMT_THERM-16BIT.PNG,199333.0,Animal,Ringed Seal,100%,No,404,316,3791,2701,4303,3213,4032,2926,4070,2995,True,none
-1,CHESS2016_N94S_FL24_S__20160518212307.506GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212307.506GMT_THERM-16BIT.PNG,199334.0,Animal,Ringed Seal,100%,No,406,308,3818,2614,4330,3126,4041,2843,4106,2892,True,none
-1,CHESS2016_N94S_FL24_S__20160518212314.695GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212314.695GMT_THERM-16BIT.PNG,199335.0,Animal,Bearded Seal,Likely,No,220,53,1819,-68,2331,444,2044,157,2111,228,True,none
-1,CHESS2016_N94S_FL24_S__20160518212319.553GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212319.553GMT_THERM-16BIT.PNG,199336.0,Animal,Ringed Seal,100%,No,33,223,-142,1776,370,2288,82,2020,146,2050,True,none
-1,CHESS2016_N94S_FL24_S__20160518212327.437GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212326.561GMT_THERM-16BIT.PNG,199339.0,Animal,Bearded Seal,100%,No,328,71,2894,2676,3406,3188,3105,2906,3208,2992,True,none
-1,CHESS2016_N94S_FL24_S__20160518212346.485GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212346.485GMT_THERM-16BIT.PNG,199340.0,Animal,Ringed Seal,100%,No,160,121,1195,667,1707,1179,1433,899,1473,954,True,none
-1,CHESS2016_N94S_FL24_S__20160518212347.292GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212347.292GMT_THERM-16BIT.PNG,199341.0,Animal,Ringed Seal,Likely,No,88,97,420,456,932,968,658,690,698,737,True,none
-1,CHESS2016_N94S_FL24_S__20160518212347.292GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212347.292GMT_THERM-16BIT.PNG,199342.0,Animal,Ringed Seal,Likely,No,112,85,671,330,1183,842,914,560,963,621,True,none
-1,CHESS2016_N94S_FL24_S__20160518212348.290GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212348.290GMT_THERM-16BIT.PNG,199344.0,Duplicate,Ringed Seal,Likely,No,93,471,520,4048,1032,4560,760,4276,810,4340,True,none
-1,CHESS2016_N94S_FL24_S__20160518212349.049GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212349.049GMT_THERM-16BIT.PNG,199346.0,Animal,Ringed Seal,100%,No,53,59,65,-158,577,354,324,72,375,104,True,none
-1,CHESS2016_N94S_FL24_S__20160518212349.049GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212349.049GMT_THERM-16BIT.PNG,199347.0,Animal,Ringed Seal,100%,No,65,189,204,1198,716,1710,440,1441,490,1475,True,none
-1,CHESS2016_N94S_FL24_S__20160518212349.049GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212349.049GMT_THERM-16BIT.PNG,199348.0,Animal,Ringed Seal,100%,No,66,144,214,734,726,1246,455,970,485,1014,True,none
-1,CHESS2016_N94S_FL24_S__20160518212407.296GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212407.296GMT_THERM-16BIT.PNG,199350.0,Animal,Ringed Seal,100%,No,539,239,5215,1810,5727,2322,5456,2046,5491,2112,True,none
-1,CHESS2016_N94S_FL24_S__20160518212425.665GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212425.665GMT_THERM-16BIT.PNG,199351.0,Animal,Ringed Seal,100%,No,338,113,3055,232,3567,744,3283,461,3326,531,True,none
-1,CHESS2016_N94S_FL24_S__20160518212426.695GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212426.695GMT_THERM-16BIT.PNG,199352.0,Duplicate,Ringed Seal,100%,No,341,479,3137,4102,3649,4614,3375,4332,3407,4379,True,none
-1,CHESS2016_N94S_FL24_S__20160518212437.585GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212437.585GMT_THERM-16BIT.PNG,199353.0,Animal,Ringed Seal,100%,No,72,140,254,589,766,1101,494,817,533,879,True,none
-1,CHESS2016_N94S_FL24_S__20160518212441.753GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212440.951GMT_THERM-16BIT.PNG,199355.0,Animal,Ringed Seal,100%,No,111,17,600,1906,1112,2418,848,2171,882,2225,True,none
-1,CHESS2016_N94S_FL24_S__20160518212542.321GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212542.321GMT_THERM-16BIT.PNG,199357.0,Animal,Ringed Seal,100%,No,81,152,382,919,894,1431,608,1158,643,1220,True,none
-1,CHESS2016_N94S_FL24_S__20160518212553.427GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212553.427GMT_THERM-16BIT.PNG,199358.0,Animal,Ringed Seal,100%,No,634,121,6232,527,6744,1039,6465,778,6508,838,True,none
-1,CHESS2016_N94S_FL24_S__20160518212617.703GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212617.703GMT_THERM-16BIT.PNG,199359.0,Animal,Ringed Seal,100%,No,623,220,6087,1631,6599,2143,6351,1931,6415,1959,True,none
-1,CHESS2016_N94S_FL24_S__20160518212626.928GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212626.928GMT_THERM-16BIT.PNG,199360.0,Animal,Ringed Seal,100%,No,199,206,1602,1589,2114,2101,1831,1830,1891,1859,True,none
-1,CHESS2016_N94S_FL24_S__20160518212632.092GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212632.092GMT_THERM-16BIT.PNG,199361.0,Animal,Ringed Seal,100%,No,440,354,4169,2790,4681,3302,4407,3021,4448,3081,True,none
-1,CHESS2016_N94S_FL24_S__20160518212632.092GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212632.092GMT_THERM-16BIT.PNG,199362.0,Animal,Ringed Seal,Likely,No,448,350,4261,2748,4773,3260,4480,2987,4545,3025,True,none
-1,CHESS2016_N94S_FL24_S__20160518212647.375GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212647.375GMT_THERM-16BIT.PNG,199363.0,Animal,Ringed Seal,100%,No,279,154,2500,961,3012,1473,2736,1185,2770,1248,True,none
-1,CHESS2016_N94S_FL24_S__20160518212711.388GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212711.388GMT_THERM-16BIT.PNG,199365.0,Duplicate,Ringed Seal,Likely,No,290,77,3030,1,3542,513,3279,233,3302,282,True,none
-1,CHESS2016_N94S_FL24_S__20160518212712.318GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212712.318GMT_THERM-16BIT.PNG,199366.0,Animal,Ringed Seal,Likely,No,32,383,553,3202,1065,3714,800,3433,825,3485,True,none
-1,CHESS2016_N94S_FL24_S__20160518212817.894GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212817.894GMT_THERM-16BIT.PNG,199367.0,Animal,Ringed Seal,100%,No,416,263,3895,1877,4407,2389,4091,2141,4136,2207,True,none
-1,CHESS2016_N94S_FL24_S__20160518212833.973GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212833.973GMT_THERM-16BIT.PNG,199368.0,Animal,Ringed Seal,100%,No,425,68,3953,-5,4465,507,4182,234,4244,263,True,none
-1,CHESS2016_N94S_FL24_S__20160518212929.201GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212929.201GMT_THERM-16BIT.PNG,199371.0,Animal,Ringed Seal,100%,No,182,200,1384,1439,1896,1951,1622,1674,1675,1706,True,none
-1,CHESS2016_N94S_FL24_S__20160518212937.964GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212937.964GMT_THERM-16BIT.PNG,199372.0,Animal,Ringed Seal,100%,No,350,330,3154,2788,3666,3300,3383,3020,3437,3068,True,none
-1,CHESS2016_N94S_FL24_S__20160518212946.631GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212946.631GMT_THERM-16BIT.PNG,199374.0,Animal,Ringed Seal,100%,No,591,372,5746,3200,6258,3712,5934,3454,5992,3488,True,none
-1,CHESS2016_N94S_FL24_S__20160518212946.631GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518212946.631GMT_THERM-16BIT.PNG,199375.0,Animal,Ringed Seal,100%,No,434,74,4062,72,4574,584,4293,316,4339,368,True,none
-1,CHESS2016_N94S_FL24_S__20160518213004.218GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518213003.208GMT_THERM-16BIT.PNG,199382.0,Animal,Ringed Seal,Likely,No,549,89,5550,4084,6062,4596,5794,4355,5836,4384,True,off_edge
-1,CHESS2016_N94S_FL24_S__20160518213021.081GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518213021.081GMT_THERM-16BIT.PNG,199387.0,Animal,Ringed Seal,100%,No,347,294,3151,2363,3663,2875,3359,2579,3393,2640,True,none
-1,CHESS2016_N94S_FL24_S__20160518213023.663GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518213022.798GMT_THERM-16BIT.PNG,199388.0,Animal,Ringed Seal,100%,No,292,42,2689,2578,3201,3090,2927,2832,2993,2865,True,none
-1,CHESS2016_N94S_FL24_S__20160518213031.808GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518213031.808GMT_THERM-16BIT.PNG,199389.0,Animal,Bearded Seal,100%,No,559,243,5390,1892,5902,2404,5598,2141,5700,2216,True,none
-1,CHESS2016_N94S_FL24_S__20160518213052.253GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518213052.253GMT_THERM-16BIT.PNG,199397.0,Animal,Ringed Seal,100%,No,158,244,1159,1973,1671,2485,1388,2202,1440,2248,True,none
-1,CHESS2016_N94S_FL24_S__20160518213052.253GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518213052.253GMT_THERM-16BIT.PNG,199398.0,Animal,Ringed Seal,Likely,No,152,234,1083,1866,1595,2378,1324,2079,1362,2150,True,none
-1,CHESS2016_N94S_FL24_S__20160518213103.562GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518213103.562GMT_THERM-16BIT.PNG,199399.0,Animal,Ringed Seal,100%,No,378,67,3453,-120,3965,392,3686,120,3741,154,True,none
-1,CHESS2016_N94S_FL24_S__20160518213107.892GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518213107.892GMT_THERM-16BIT.PNG,199400.0,Animal,Ringed Seal,Likely,No,86,65,382,92,894,604,623,341,663,390,True,none
-1,CHESS2016_N94S_FL24_S__20160518213133.041GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518213133.041GMT_THERM-16BIT.PNG,199401.0,Animal,Ringed Seal,Likely,No,184,68,1413,90,1925,602,1643,332,1698,359,True,none
-1,CHESS2016_N94S_FL24_S__20160518213134.493GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518213133.818GMT_THERM-16BIT.PNG,199402.0,Animal,Ringed Seal,100%,No,94,11,524,2115,1036,2627,762,2354,797,2388,True,none
-1,CHESS2016_N94S_FL24_S__20160518213206.302GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518213206.302GMT_THERM-16BIT.PNG,199405.0,Animal,Ringed Seal,Likely,No,47,131,-53,832,459,1344,202,1070,238,1130,True,none
-1,CHESS2016_N94S_FL24_S__20160518213220.242GMT_COLOR-8-BIT.JPG,CHESS2016_N94S_FL24_S__20160518213220.242GMT_THERM-16BIT.PNG,199408.0,Animal,Ringed Seal,100%,No,389,286,3582,2266,4094,2778,3811,2501,3873,2543,True,none
